Red Pi1,Red Pm2,Red Pc2,Blue Sc2,Blue Sm1,Red Pc1,Red Pi2,Blue Sm2,Red Pm1,Blue Sc1
104.81054952432488,0,0,0,0,0,0,100.0,0,0
104.80751996488944,0,0,0,0,0,0,100.0,0,0
104.80682608396053,0,0,0,0,0,0,100.0,0,0
104.80466348526171,0,0,0,0,0,0,100.0,0,0
104.80191567956322,0,0,0,0,0,0,100.0,0,0
104.79813257930891,0,0,0,0,0,0,100.0,0,0
104.79327846735761,0,0,0,0,0,0,100.0,0,0
104.79270080765035,0,0,0,0,0,0,100.0,0,0
104.79060415487051,0,0,0,0,0,0,100.0,0,0
104.9270215721584,0,0,0,0,0,0,100.0,0,0
104.9270215721584,0,0,0,0,0,0,100.0,0,0
104.9240009836652,0,0,0,0,0,0,100.0,0,0
104.92144288884421,0,0,0,0,0,0,100.0,0,0
104.91942802670164,0,0,0,0,0,0,100.0,0,0
104.91830192114494,0,0,0,0,0,0,100.0,0,0
104.9141207742995,0,0,0,0,0,0,100.0,0,0
104.91178131372958,0,0,0,0,0,0,100.0,0,0
104.91178131372958,0,0,0,0,0,0,100.0,0,0
104.91109299419291,0,0,0,0,0,0,100.0,0,0
104.90943077163544,0,0,0,0,0,0,100.0,0,0
104.9041327583904,0,0,0,0,0,0,100.0,0,0
104.90159442285386,0,0,0,0,0,0,100.0,0,0
104.90159442285386,0,0,0,0,0,0,100.0,0,0
104.89629640960882,0,0,0,0,0,0,100.0,0,0
104.89629640960882,0,0,0,0,0,0,100.0,0,0
104.89362514178384,0,0,0,0,0,0,100.0,0,0
104.89362514178384,0,0,0,0,0,0,100.0,0,0
104.89362514178384,0,0,0,0,0,0,100.0,0,0
104.89101255598197,0,0,0,0,0,0,100.0,0,0
104.88804088191078,0,0,0,0,0,0,100.0,0,0
104.88563123281374,0,0,0,0,0,0,100.0,0,0
104.88469441442194,0,0,0,0,0,0,100.0,0,0
104.88146245058574,0,0,0,0,0,0,100.0,0,0
104.87739852635622,0,0,0,0,0,0,99.73357372441966,0,0
104.87547588355142,0,0,0,0,0,0,98.82135334164805,0,0
104.87086312577934,0,0,0,0,0,0,98.0521131388594,0,0
104.86819049531132,0,0,0,0,0,0,97.20161255557309,0,0
104.86819049531132,0,0,0,0,0,0,96.48162510636283,0,0
104.86610330208202,0,0,0,0,0,0,96.00692433407158,0,0
104.86366744949049,0,0,0,0,0,0,95.41016618474922,0,0
104.85936228047821,0,0,0,0,0,0,94.89172218574086,0,0
104.8572789433138,0,0,0,0,0,0,94.36111846107987,0,0
104.85511825625476,0,0,0,0,0,0,93.49809734392908,0,0
104.85281255818336,0,0,0,0,0,0,92.37721078123145,0,0
104.85281255818336,0,0,0,0,0,0,91.43697117135866,0,0
104.85058938972696,0,0,0,0,0,0,90.78244700023869,0,0
104.84871958263923,0,0,0,0,0,0,90.36758422265422,0,0
104.84403050308417,0,0,0,0,0,0,89.14016770474373,0,0
104.83918732468153,0,0,0,0,0,0,89.1057667963953,0,0
104.83750118158389,0,0,0,0,0,0,88.88888888888889,0,0
104.83406226066097,0,0,0,0,0,0,100.0,0,0
104.83133328209263,0,0,0,0,0,0,100.0,0,0
104.82603526884759,0,0,0,0,0,0,100.0,0,0
104.82573164541907,0,0,0,0,0,0,100.0,0,0
104.82346528299631,0,0,0,0,0,0,100.0,0,0
104.82149265015495,0,0,0,0,0,0,100.0,0,0
104.82149265015495,0,0,0,0,0,0,100.0,0,0
104.81747127872165,0,0,0,0,0,0,100.0,0,0
104.81531776826023,0,0,0,0,0,0,100.0,0,0
104.81531776826023,0,0,0,0,0,0,100.0,0,0
104.80974875575589,0,0,0,0,0,0,100.0,0,0
104.80416885066657,0,0,0,0,0,0,100.0,0,0
104.80098454525873,0,0,0,0,0,0,100.0,0,0
104.79416127001352,0,0,0,0,0,0,100.0,0,0
104.7851781974126,0,0,0,0,0,0,100.0,0,0
104.77835940365334,0,0,0,0,0,0,100.0,0,0
104.775491465176,0,0,0,0,0,0,100.0,0,0
104.77019345193096,0,0,0,0,0,0,100.0,0,0
104.76258779997372,0,0,0,0,0,0,100.0,0,0
104.75744320781023,0,0,0,0,0,0,100.0,0,0
104.75310005863179,0,0,0,0,0,0,100.0,0,0
104.74903969234575,0,0,0,0,0,0,100.0,0,0
104.7476103950314,0,0,0,0,0,0,100.0,0,0
104.74296059296306,0,0,0,0,0,0,100.0,0,0
104.736321169664,0,0,0,0,0,0,100.0,0,0
104.73030876359731,0,0,0,0,0,0,100.0,0,0
104.72797120940577,0,0,0,0,0,0,100.0,0,0
104.72731275500844,0,0,0,0,0,0,100.0,0,0
104.72358881517775,0,0,0,0,0,0,100.0,0,0
104.71370078440602,0,0,0,0,0,0,100.0,0,0
104.70526301125292,0,0,0,0,0,0,100.0,0,0
104.69750785694802,0,0,0,0,0,0,100.0,0,0
104.69493078150992,0,0,0,0,0,0,100.0,0,0
104.68528361581932,0,0,0,0,0,0,100.0,0,0
104.68283148396455,0,0,0,0,0,0,99.08319795907205,0,0
104.67422489392186,0,0,0,0,0,0,98.36012398139003,0,0
104.66805296137234,0,0,0,0,0,0,97.14823392400598,0,0
104.65736399680937,0,0,0,0,0,0,95.629836988977,0,0
104.64715390260149,0,0,0,0,0,0,94.03205305003102,0,0
104.6402842765622,0,0,0,0,0,0,93.65040513545091,0,0
104.63734026305173,0,0,0,0,0,0,92.22278070533633,0,0
104.63150152275206,0,0,0,0,0,0,91.4188565997038,0,0
104.62347851812368,0,0,0,0,0,0,88.99965808733056,0,0
104.61793350565519,0,0,0,0,0,0,86.27806637678124,0,0
104.61673610605395,0,0,0,0,0,0,83.33333333333333,0,0
104.61259813714162,0,0,0,0,0,0,100.0,0,0
104.61173644598077,0,0,0,0,0,0,100.0,0,0
104.60568015215235,0,0,0,0,0,0,100.0,0,0
104.60345925070426,0,0,0,0,0,0,100.0,0,0
104.60022554119944,0,0,0,0,0,0,100.0,0,0
104.59622488070588,0,0,0,0,0,0,100.0,0,0
104.59253755715228,0,0,0,0,0,0,100.0,0,0
104.5835491568933,0,0,0,0,0,0,100.0,0,0
104.58042311995042,0,0,0,0,0,0,100.0,0,0
104.57570193622229,0,0,0,0,0,0,100.0,0,0
104.56998658039285,0,0,0,0,0,0,100.0,0,0
104.56700836469271,0,0,0,0,0,0,100.0,0,0
104.56171035144769,0,0,0,0,0,0,100.0,0,0
104.55540184392788,0,0,0,0,0,0,97.55617906669363,0,0
104.55540184392788,0,0,0,0,0,0,91.53624769424172,0,0
104.5480240921419,0,0,0,0,0,0,89.7804075871505,0,0
104.54510856325584,0,0,0,0,0,0,87.98531471974985,0,0
104.5401782631499,0,0,0,0,0,0,82.6659982995179,0,0
104.535213860277,0,0,0,0,0,0,78.39223864174942,0,0
104.52788598740676,0,0,0,0,0,0,69.40164750975254,0,0
104.52154858883286,0,0,0,0,0,0,63.03271901335995,0,0
104.5196952327611,0,0,0,0,0,0,56.32485795071922,0,0
104.51776162760895,0,0,0,0,0,0,50.13958438432961,0,0
104.51412836524253,0,0,0,0,0,0,50.0,0,0
104.50911137497258,0,0,0,0,0,0,100.0,0,0
104.50907197162368,0,0,0,0,0,0,100.0,0,0
104.50907197162368,0,0,0,0,0,0,100.0,0,0
104.50907197162368,0,0,0,0,0,0,100.0,0,0
104.50392789978419,0,0,0,0,0,0,100.0,0,0
104.50097435321027,0,0,0,0,0,0,100.0,0,0
104.49937427670925,0,0,0,0,0,0,100.0,0,0
104.49407626346422,0,0,0,0,0,0,100.0,0,0
104.49407626346422,0,0,0,0,0,0,100.0,0,0
104.49296360059432,0,0,0,0,0,0,100.0,0,0
104.49269338447763,0,0,0,0,0,0,100.0,0,0
104.49113931842238,0,0,0,0,0,0,100.0,0,0
104.48584130517736,0,0,0,0,0,0,97.28224602940863,0,0
104.4818424017714,0,0,0,0,0,0,91.97773510553036,0,0
104.47858321160702,0,0,0,0,0,0,85.21484097733563,0,0
104.47507230628823,0,0,0,0,0,0,81.16446523786378,0,0
104.47193525362268,0,0,0,0,0,0,73.91505004440899,0,0
104.47163353869699,0,0,0,0,0,0,65.47602557258614,0,0
104.46866270734263,0,0,0,0,0,0,55.63225072884532,0,0
104.46787188045047,0,0,0,0,0,0,52.62864453941024,0,0
104.46771901090231,0,0,0,0,0,0,45.25407546836123,0,0
104.46245081996395,0,0,0,0,0,0,41.87318144600981,0,0
104.46031235359483,0,0,0,0,0,0,38.84998053440438,0,0
104.46031235359483,0,0,0,0,0,0,30.1508831648055,0,0
104.45754024924133,0,0,0,0,0,0,20.175823115914206,0,0
104.45684747563664,0,0,0,0,0,0,13.04397709288565,0,0
104.45376168982637,0,0,0,0,0,0,3.2610909148394747,0,0
104.45376168982637,0,0,0,0,0,0,0.0,0,0
104.45376168982637,0,0,0,0,0,0,0,0,0
